::ffff:128.14.141.34 - - [02/Apr/2023:00:03:34 +0000] "GET /cgi-bin/config.exp HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:110.53.240.65 - - [02/Apr/2023:11:26:48 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:176.113.115.51 - - [02/Apr/2023:11:42:06 +0000] "GET /remote/fgt_lang HTTP/0.9" 404 154 "-" "-"
::ffff:66.249.66.11 - - [02/Apr/2023:11:51:37 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.10 - - [02/Apr/2023:11:51:38 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "http://wadokikai.org/" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.5563.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:54.36.148.67 - - [02/Apr/2023:12:05:09 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.3 - - [02/Apr/2023:12:05:11 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.9 - - [02/Apr/2023:12:05:12 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.19 - - [02/Apr/2023:12:05:13 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.8 - - [02/Apr/2023:12:05:13 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.6 - - [02/Apr/2023:12:05:14 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.10 - - [02/Apr/2023:12:05:15 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.6 - - [02/Apr/2023:12:05:15 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.6 - - [02/Apr/2023:12:05:16 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.15 - - [02/Apr/2023:12:05:16 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.2 - - [02/Apr/2023:12:05:17 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [02/Apr/2023:12:05:17 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [02/Apr/2023:12:05:18 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [02/Apr/2023:12:05:18 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:51.222.253.7 - - [02/Apr/2023:12:05:19 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:43.155.118.219 - - [02/Apr/2023:12:08:16 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:47.252.43.194 - - [02/Apr/2023:12:20:22 +0000] "GET / HTTP/1.0" 200 58146 "-" "-"
::ffff:135.125.218.67 - - [02/Apr/2023:12:20:37 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.218.67 - - [02/Apr/2023:12:20:38 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:47.252.43.194 - - [02/Apr/2023:12:21:48 +0000] "GET /1680438108 HTTP/1.1" 404 149 "-" "Mozilla/5.0"
::ffff:47.252.43.194 - - [02/Apr/2023:12:21:48 +0000] "GET /HNAP1 HTTP/1.1" 404 144 "-" "Mozilla/5.0"
::ffff:47.252.43.194 - - [02/Apr/2023:12:21:48 +0000] "POST /sdk HTTP/1.1" 404 143 "-" "Mozilla/5.0"
::ffff:47.252.43.194 - - [02/Apr/2023:12:21:48 +0000] "GET /evox/about HTTP/1.1" 404 149 "-" "Mozilla/5.0"
::ffff:47.252.43.194 - - [02/Apr/2023:12:21:48 +0000] "GET / HTTP/1.0" 200 58146 "-" "-"
::ffff:47.252.43.194 - - [02/Apr/2023:12:22:03 +0000] "GET / HTTP/1.0" 200 58146 "-" "-"
::ffff:47.252.43.194 - - [02/Apr/2023:12:22:04 +0000] "GET / HTTP/1.1" 200 58146 "-" "-"
::ffff:47.252.43.194 - - [02/Apr/2023:12:22:04 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)"
::ffff:47.252.43.194 - - [02/Apr/2023:12:22:04 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "curl/7.75.0"
::ffff:47.252.43.194 - - [02/Apr/2023:12:22:04 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "curl/7.75.0"
::ffff:47.253.60.193 - - [02/Apr/2023:12:29:59 +0000] "GET / HTTP/1.0" 200 58146 "-" "-"
::ffff:135.125.246.189 - - [02/Apr/2023:12:30:13 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.189 - - [02/Apr/2023:12:30:13 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:25 +0000] "POST /sdk HTTP/1.1" 404 143 "-" "Mozilla/5.0"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:25 +0000] "GET /1680438685 HTTP/1.1" 404 149 "-" "Mozilla/5.0"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:25 +0000] "GET / HTTP/1.0" 200 58146 "-" "-"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:25 +0000] "GET /HNAP1 HTTP/1.1" 404 144 "-" "Mozilla/5.0"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:25 +0000] "GET /evox/about HTTP/1.1" 404 149 "-" "Mozilla/5.0"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:41 +0000] "GET / HTTP/1.0" 200 58146 "-" "-"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:41 +0000] "GET / HTTP/1.1" 200 58146 "-" "-"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:42 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:42 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "curl/7.75.0"
::ffff:47.253.60.193 - - [02/Apr/2023:12:31:42 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "curl/7.75.0"
::ffff:45.56.108.128 - - [02/Apr/2023:12:34:38 +0000] "GET /systembc/password.php HTTP/1.0" 404 160 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::ffff:40.77.167.103 - - [02/Apr/2023:12:34:58 +0000] "GET /contact?s=1&ss=2 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:40.77.167.103 - - [02/Apr/2023:12:35:07 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:52.167.144.44 - - [02/Apr/2023:12:35:14 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:40.83.1.183 - - [02/Apr/2023:12:37:08 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:193.218.118.178 - - [02/Apr/2023:12:38:10 +0000] "GET / HTTP/1.1" 200 58146 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:114.119.136.68 - - [02/Apr/2023:12:41:07 +0000] "GET /contact?s=1&ss=0 HTTP/1.1" 200 9997 "https://wadokikai.org/" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:41 +0000] "GET //2018/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:42 +0000] "GET //2019/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:42 +0000] "GET //2020/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:42 +0000] "GET //2021/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:42 +0000] "GET //?aam-media=wp-config.php HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:42 +0000] "GET //?mdocs-img-preview=wp-config.php HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:42 +0000] "GET //_wpeprivate/config.json HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:43 +0000] "GET //bac/wp-config.php HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:43 +0000] "GET //backup/wp-config.php HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:43 +0000] "GET //bak/wp-config.php HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:43 +0000] "GET //bc/wp-config.php HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:43 +0000] "GET //bk/wp-config.php HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:43 +0000] "GET //demo/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:44 +0000] "GET //force-download.php?file=wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:44 +0000] "GET //main/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:44 +0000] "GET //new/wp-config.php HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:44 +0000] "GET //old-site/wp-config.php HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:44 +0000] "GET //old/wp-config.php HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:44 +0000] "GET //oldsite/wp-config.php HTTP/1.1" 404 161 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:45 +0000] "GET //site/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:45 +0000] "GET //sitio/wp-config.php HTTP/1.1" 404 159 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:45 +0000] "GET //sito/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:45 +0000] "GET //test/wp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:45 +0000] "GET //wordpress/wp-config.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:45 +0000] "GET //wp-admin/admin-ajax.php?action=cpabc_appointments_calendar_update&cpabc_calendar_update=1&id=..%2F..%2F..%2F..%2F..%2F..%2Fwp-config.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:46 +0000] "GET //wp-admin/admin-ajax.php?action=duplicator_download&file=..%2Fwp-config.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:46 +0000] "GET //wp-admin/admin-ajax.php?action=kbslider_show_image&img=..%2Fwp-config.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:46 +0000] "GET //wp-admin/admin-ajax.php?action=revslider_show_image&img=..%2Fwp-config.php HTTP/1.1" 404 163 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:46 +0000] "GET //wp-admin/admin.php?page=miwoftp&option=com_miwoftp&action=download&dir=%2F&item=wp-config.php&order=name&srt=yes HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:46 +0000] "GET //wp-admin/admin.php?page=multi_metabox_listing&action=edit&id=..%2F..%2F..%2F..%2F..%2F..%2Fwp-config.php HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:46 +0000] "GET //wp-config-backup.txt HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:46 +0000] "GET //wp-config-good HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:47 +0000] "GET //wp-config-sample.php HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:47 +0000] "GET //wp-config.bak HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:47 +0000] "GET //_wp-config.php HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:47 +0000] "GET //wp-config.good HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:47 +0000] "GET //wp-config.php HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:48 +0000] "GET //wp-config.php-bak HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:48 +0000] "GET //wp-config.php-original HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:48 +0000] "GET //wp-config.php.0 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:48 +0000] "GET //wp-config.php.1 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:48 +0000] "GET //wp-config.php.2 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:48 +0000] "GET //wp-config.php.3 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:49 +0000] "GET //wp-config.php.4 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:49 +0000] "GET //wp-config.php.5 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:49 +0000] "GET //wp-config.php.6 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:49 +0000] "GET //wp-config.php.7 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:49 +0000] "GET //wp-config.php.8 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:49 +0000] "GET //wp-config.php.9 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:50 +0000] "GET //wp-config.php.a HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:50 +0000] "GET //wp-config.php.b HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:50 +0000] "GET //wp-config.php.backup HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:50 +0000] "GET //wp-config.php.bak HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:50 +0000] "GET //wp-config.php.bak1 HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:50 +0000] "GET //wp-config.php.bk HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:50 +0000] "GET //wp-config.php.cust HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:51 +0000] "GET //wp-config.php.disabled HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:51 +0000] "GET //wp-config.php.new HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:51 +0000] "GET //wp-config.php.old HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:51 +0000] "GET //wp-config.php.orig HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:51 +0000] "GET //wp-config.php.original HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:52 +0000] "GET //wp-config.php.save HTTP/1.1" 404 158 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:52 +0000] "GET //wp-config.php.swn HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:52 +0000] "GET //wp-config.php.swo HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:52 +0000] "GET //wp-config.php.swp HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:52 +0000] "GET //wp-config.php.txt HTTP/1.1" 404 157 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:52 +0000] "GET //wp-config.php_ HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
::ffff:37.139.53.67 - - [02/Apr/2023:12:55:53 +0000] "GET //wp-config.php_1 HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
