::ffff:114.119.145.188 - - [10/Sep/2022:00:03:24 +0000] "GET /resources HTTP/1.1" 200 194907 "http://34.212.47.6/schools" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:07 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "http://wadokikai.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:09 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /images/JohnArce.jpg HTTP/1.1" 200 13951 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /css/wadokikai.css HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /resources HTTP/1.1" 200 194907 "http://wadokikai.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /images/tm.jpg HTTP/1.1" 200 25020 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /images/books/MBS2.jpg HTTP/1.1" 200 15317 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /js/common.js HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /images/books/MBS.gif HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /images/books/karatedojo.jpg HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:10 +0000] "GET /images/books/ZenMeditation.jpg HTTP/1.1" 200 3760 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/karatebook.jpg HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/dummies.jpg HTTP/1.1" 200 3631 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/dojoWisdom.jpg HTTP/1.1" 200 2813 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/shotokanSecrets.jpg HTTP/1.1" 200 4046 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/bobook.gif HTTP/1.1" 200 6919 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/saibook.jpg HTTP/1.1" 200 3043 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/guide20.jpg HTTP/1.1" 200 1934 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/karatedo.jpg HTTP/1.1" 200 3442 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/movingzen.jpg HTTP/1.1" 200 3578 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/emptyHand.jpg HTTP/1.1" 200 12021 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/grappingmethod.jpg HTTP/1.1" 200 4025 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:11 +0000] "GET /images/books/artofwar.jpg HTTP/1.1" 200 22573 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:12 +0000] "GET /images/books/bookoffiverings.jpg HTTP/1.1" 200 2940 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:13 +0000] "GET /images/books/KarateDoZen.jpg HTTP/1.1" 200 2677 "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:14 +0000] "GET /images/tiger.bmp HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:174.194.204.77 - - [10/Sep/2022:00:48:18 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:92.118.39.30 - - [10/Sep/2022:00:48:24 +0000] "GET http://example.com/ HTTP/1.1" 200 58140 "-" "Go-http-client/1.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:24 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:32 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:39 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:48:46 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:174.194.204.77 - - [10/Sep/2022:00:48:53 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:00 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:07 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:14 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:21 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:174.194.204.77 - - [10/Sep/2022:00:49:28 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:35 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:42 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:49 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:49:56 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:135.125.246.110 - - [10/Sep/2022:00:49:56 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [10/Sep/2022:00:49:57 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:03 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:10 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:17 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:24 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:31 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:38 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:45 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:52 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:50:59 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:51:06 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:51:13 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:51:20 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:98.51.143.96 - - [10/Sep/2022:00:51:27 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.net/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1"
::ffff:51.222.253.7 - - [10/Sep/2022:01:03:19 +0000] "GET /contact?s=1&ss=2 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:157.90.209.76 - - [10/Sep/2022:01:03:58 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
::ffff:157.90.209.76 - - [10/Sep/2022:01:04:02 +0000] "GET /sitemap HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
::ffff:157.90.209.76 - - [10/Sep/2022:01:04:05 +0000] "GET /sitemap.txt HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
::ffff:87.250.224.153 - - [10/Sep/2022:01:24:30 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
::ffff:87.250.224.153 - - [10/Sep/2022:01:24:33 +0000] "GET /images/HarborBay.jpg HTTP/1.1" 404 159 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
::ffff:5.255.231.104 - - [10/Sep/2022:01:24:37 +0000] "GET /images/NunleyClass2017.jpg HTTP/1.1" 404 165 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
::ffff:5.255.231.104 - - [10/Sep/2022:01:24:41 +0000] "GET /images/santafe.jpg HTTP/1.1" 404 157 "-" "Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots)"
::ffff:198.235.24.46 - - [10/Sep/2022:01:26:59 +0000] "GET / HTTP/1.0" 200 58140 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:66.249.66.149 - - [10/Sep/2022:01:27:14 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.95 - - [10/Sep/2022:01:27:14 +0000] "GET /contact?s=1&ss=2 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.101 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:37.139.53.81 - - [10/Sep/2022:01:27:17 +0000] "GET / HTTP/1.0" 200 58140 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.24 Safari/537.36"
::ffff:37.139.53.81 - - [10/Sep/2022:01:27:18 +0000] "POST /sendemail HTTP/1.0" 302 40 "http://wadokikai.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.24 Safari/537.36"
::ffff:37.139.53.81 - - [10/Sep/2022:01:27:18 +0000] "GET /?err=error HTTP/1.0" 200 58692 "http://wadokikai.net/?err=error#signup" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.24 Safari/537.36"
::ffff:51.222.253.18 - - [10/Sep/2022:01:39:01 +0000] "GET /contact?s=1&ss=3 HTTP/1.1" 200 9997 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
::ffff:135.125.246.110 - - [10/Sep/2022:02:14:41 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [10/Sep/2022:02:14:42 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:157.55.39.208 - - [10/Sep/2022:02:14:49 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
::ffff:136.24.141.37 - - [10/Sep/2022:02:14:51 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"
