::ffff:173.186.216.169 - - [16/Jun/2023:00:00:02 +0000] "GET /images/tiger.bmp HTTP/1.1" 200 311274 "https://www.wadokikai.org/resources" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/114.0"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/bobook.gif HTTP/1.1" 200 6919 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/movingzen.jpg HTTP/1.1" 200 3578 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/guide20.jpg HTTP/1.1" 200 1934 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/karatedojo.jpg HTTP/1.1" 200 3457 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/emptyHand.jpg HTTP/1.1" 200 12021 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/karatedo.jpg HTTP/1.1" 200 3442 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/grappingmethod.jpg HTTP/1.1" 200 4025 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:06 +0000] "GET /images/books/artofwar.jpg HTTP/1.1" 200 22573 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:29 +0000] "GET /images/tiger.bmp HTTP/1.1" 200 311274 "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.83 - - [16/Jun/2023:01:18:36 +0000] "GET /images/tiger.bmp HTTP/1.1" 304 - "http://wadokikai.org/resources" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:185.254.196.173 - - [16/Jun/2023:01:23:19 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.173 - - [16/Jun/2023:01:23:21 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [16/Jun/2023:01:30:14 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [16/Jun/2023:01:30:14 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:39.51.236.245 - - [16/Jun/2023:01:31:33 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
::ffff:114.119.134.49 - - [16/Jun/2023:01:43:26 +0000] "GET / HTTP/1.1" 200 57394 "https://wadokikai.org/joinemail?type=promotions" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:43.155.118.219 - - [16/Jun/2023:01:46:41 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:45.79.171.66 - - [16/Jun/2023:01:48:03 +0000] "GET /service.php?token=1819&action=11 HTTP/1.0" 404 150 "-" "-"
::ffff:23.251.102.74 - - [16/Jun/2023:01:51:43 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:66.249.77.166 - - [16/Jun/2023:01:57:49 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.77.168 - - [16/Jun/2023:01:57:49 +0000] "GET /instructors HTTP/1.1" 404 150 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:114.119.142.135 - - [16/Jun/2023:02:10:48 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:135.125.246.110 - - [16/Jun/2023:02:21:51 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [16/Jun/2023:02:21:51 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:47.254.74.59 - - [16/Jun/2023:02:28:42 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
::ffff:47.254.25.10 - - [16/Jun/2023:02:28:47 +0000] "GET /Public/home/js/check.js HTTP/1.1" 404 162 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
::ffff:47.88.86.63 - - [16/Jun/2023:02:28:48 +0000] "GET /static/admin/javascript/hetong.js HTTP/1.1" 404 172 "-" "Mozilla/5.0 (Linux; Android 11; M2004J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Mobile Safari/537.36"
::ffff:64.227.41.39 - - [16/Jun/2023:02:33:31 +0000] "GET /aaa9 HTTP/1.1" 404 143 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:114.119.159.145 - - [16/Jun/2023:02:33:38 +0000] "GET /images/tournaments/2022LEAGUEDivisions.pdf HTTP/1.1" 200 766218 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:64.227.41.39 - - [16/Jun/2023:02:33:44 +0000] "GET /aab8 HTTP/1.1" 404 143 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:64.227.41.39 - - [16/Jun/2023:02:34:09 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:35.87.3.173 - - [16/Jun/2023:02:38:30 +0000] "GET /.well-known/acme-challenge/O9Q3PXMG5nE7RXcPsDz1Sp9WXl0zLZ8zRtgVS-P6E4I HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:3.129.58.82 - - [16/Jun/2023:02:38:30 +0000] "GET /.well-known/acme-challenge/O9Q3PXMG5nE7RXcPsDz1Sp9WXl0zLZ8zRtgVS-P6E4I HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:23.178.112.102 - - [16/Jun/2023:02:38:30 +0000] "GET /.well-known/acme-challenge/O9Q3PXMG5nE7RXcPsDz1Sp9WXl0zLZ8zRtgVS-P6E4I HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:18.224.34.36 - - [16/Jun/2023:02:38:33 +0000] "GET /.well-known/acme-challenge/kf9k-chOELxGn6w98-bDb2R8xAi5AZK7kjQazz2mcps HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:35.87.3.173 - - [16/Jun/2023:02:38:33 +0000] "GET /.well-known/acme-challenge/kf9k-chOELxGn6w98-bDb2R8xAi5AZK7kjQazz2mcps HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:23.178.112.103 - - [16/Jun/2023:02:38:34 +0000] "GET /.well-known/acme-challenge/kf9k-chOELxGn6w98-bDb2R8xAi5AZK7kjQazz2mcps HTTP/1.1" 404 209 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
::ffff:114.119.149.131 - - [16/Jun/2023:03:00:11 +0000] "GET /contact?s=1&ss=7 HTTP/1.1" 200 9997 "http://www.wadokikai.org/schools" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:87.236.176.74 - - [16/Jun/2023:03:03:09 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
::ffff:87.236.176.145 - - [16/Jun/2023:03:03:11 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
::ffff:154.209.125.75 - - [16/Jun/2023:03:03:12 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:47.0) Gecko/20100101 Firefox/47.0"
::ffff:43.155.118.219 - - [16/Jun/2023:03:04:43 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:66.249.77.168 - - [16/Jun/2023:03:05:21 +0000] "GET /instructors HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.90 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:136.62.6.142 - - [16/Jun/2023:03:07:34 +0000] "GET /resources HTTP/1.1" 200 194907 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/114.0.5735.99 Mobile/15E148 Safari/604.1"
::ffff:114.119.154.89 - - [16/Jun/2023:03:10:49 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:51.89.5.185 - - [16/Jun/2023:03:34:34 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:51.89.5.185 - - [16/Jun/2023:03:34:35 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:138.197.24.249 - - [16/Jun/2023:03:39:13 +0000] "GET /aaa9 HTTP/1.1" 404 143 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:138.197.24.249 - - [16/Jun/2023:03:39:27 +0000] "GET /aab8 HTTP/1.1" 404 143 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:138.197.24.249 - - [16/Jun/2023:03:39:41 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:192.241.235.26 - - [16/Jun/2023:03:46:59 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:170.64.163.238 - - [16/Jun/2023:03:49:47 +0000] "GET /api HTTP/1.1" 404 142 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:194.169.175.37 - - [16/Jun/2023:04:13:22 +0000] "GET /repeater.php HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5 (.NET CLR 3.5.30729)"
::ffff:135.125.246.110 - - [16/Jun/2023:04:16:51 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [16/Jun/2023:04:16:51 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:189.124.19.35 - - [16/Jun/2023:04:17:17 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"
::ffff:185.254.196.173 - - [16/Jun/2023:04:22:02 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.254.196.173 - - [16/Jun/2023:04:22:02 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:43.155.118.219 - - [16/Jun/2023:04:22:47 +0000] "HEAD /Core/Skin/Login.aspx HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
::ffff:162.221.192.26 - - [16/Jun/2023:04:23:23 +0000] "GET / HTTP/1.1" 200 57394 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:162.221.192.26 - - [16/Jun/2023:04:23:30 +0000] "GET /showLogin.cc HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:66.249.66.85 - - [16/Jun/2023:04:25:56 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.67 - - [16/Jun/2023:04:25:56 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:66.249.66.69 - - [16/Jun/2023:04:25:56 +0000] "GET /ads.txt HTTP/1.1" 404 146 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /.git/config HTTP/1.1" 404 150 "-" "python-requests/2.25.1"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /.env HTTP/1.1" 404 144 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /live_env HTTP/1.1" 404 147 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /live_env HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /rest/.env HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /rest/.env HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /local/.env HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /local/.env HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /laravel/.env HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /laravel/.env HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /application/.env HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /application/.env HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /.env.production HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /.env.production HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /docker/.env HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /docker/.env HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /.env.development HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /.env.development HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /app/.env HTTP/1.1" 404 147 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /app/.env HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /.env.dist HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /.env.dist HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /enviroments/.env.production HTTP/1.1" 404 166 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /enviroments/.env.production HTTP/1.1" 404 167 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /.env.project HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /.env.project HTTP/1.1" 404 152 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "GET /apps/.env HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:16 +0000] "POST /apps/.env HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /admin-app/.env HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /admin-app/.env HTTP/1.1" 404 154 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /cp/.env HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /cp/.env HTTP/1.1" 404 147 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /system/.env HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /system/.env HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /fedex/.env HTTP/1.1" 404 149 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /fedex/.env HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /script/.env HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /script/.env HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /shared/.env HTTP/1.1" 404 150 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /shared/.env HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /enviroments/.env HTTP/1.1" 404 155 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /enviroments/.env HTTP/1.1" 404 156 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "GET /api/.env HTTP/1.1" 404 147 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
::ffff:35.89.107.64 - - [16/Jun/2023:04:27:17 +0000] "POST /api/.env HTTP/1.1" 404 148 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:77.0) Gecko/20100101 Firefox/77.0"
